ID,Name,Size Byte[Bit],Encoding Name,Mask,Min,Max
113445,Contry_Code,1 [0],WORLD,$FF,$00,$00
113445,Contry_Code,1 [0],AFGAHANISTAN,$FF,$01,$01
113445,Contry_Code,1 [0],United States of America,$FF,$02,$02
113445,Contry_Code,1 [0],ALGERIA,$FF,$03,$03
113445,Contry_Code,1 [0],CANADA,$FF,$04,$04
113445,Contry_Code,1 [0],UNITED KINGDOM,$FF,$05,$05
113445,Contry_Code,1 [0],JAPAN,$FF,$06,$06
113445,Contry_Code,1 [0],GERMANY,$FF,$07,$07
113445,Contry_Code,1 [0],SWITZERLAND,$FF,$08,$08
113445,Contry_Code,1 [0],MALAYSIA,$FF,$09,$09
113445,Contry_Code,1 [0],AUSTRALIA,$FF,$0A,$0A
113445,Contry_Code,1 [0],INDONESIA,$FF,$0B,$0B
113445,Contry_Code,1 [0],ARUBA (Barbados),$FF,$0C,$0C
113445,Contry_Code,1 [0],VENEZUELA,$FF,$0D,$0D
113445,Contry_Code,1 [0],MEXICO,$FF,$0E,$0E
113445,Contry_Code,1 [0],BRAZIL,$FF,$0F,$0F
113445,Contry_Code,1 [0],CHINA MAINLAND,$FF,$10,$10
113445,Contry_Code,1 [0],EGYPT,$FF,$11,$11
113445,Contry_Code,1 [0],BAHRAIN,$FF,$12,$12
113445,Contry_Code,1 [0],BARBADOS & ISLANDS,$FF,$13,$13
113445,Contry_Code,1 [0],BELARUS (Ukraine),$FF,$14,$14
113445,Contry_Code,1 [0],BELGIUM,$FF,$15,$15
113445,Contry_Code,1 [0],BELIZE (Barbados),$FF,$16,$16
113445,Contry_Code,1 [0],BENIN (Ivory Coast),$FF,$17,$17
113445,Contry_Code,1 [0],BERMUDA (Barbados),$FF,$18,$18
113445,Contry_Code,1 [0],BOLIVIA,$FF,$19,$19
113445,Contry_Code,1 [0],BOSNIA-HERZEGOVINA (Serbia),$FF,$1A,$1A
113445,Contry_Code,1 [0],BOTSWANA (South Africa),$FF,$1B,$1B
113445,Contry_Code,1 [0],AZERBAIJAN,$FF,$1C,$1C
113445,Contry_Code,1 [0],BRITISH INDIA OCEAN,$FF,$1D,$1D
113445,Contry_Code,1 [0],BRITISH VIRGIN ISLANDS (Barbados),$FF,$1E,$1E
113445,Contry_Code,1 [0],BRUNEI,$FF,$1F,$1F
113445,Contry_Code,1 [0],BULGARIA,$FF,$20,$20
113445,Contry_Code,1 [0],BURKINA FASO (Ivory Coast),$FF,$21,$21
113445,Contry_Code,1 [0],BURMA,$FF,$22,$22
113445,Contry_Code,1 [0],BURUNDI,$FF,$23,$23
113445,Contry_Code,1 [0],BHUTAN,$FF,$24,$24
113445,Contry_Code,1 [0],CAMBODIA/KAMPUCHEA,$FF,$25,$25
113445,Contry_Code,1 [0],CAMEROON,$FF,$26,$26
113445,Contry_Code,1 [0],AMERICAN SAMOA,$FF,$27,$27
113445,Contry_Code,1 [0],CANARY ISLANDS,$FF,$28,$28
113445,Contry_Code,1 [0],CAPE VERDE,$FF,$29,$29
113445,Contry_Code,1 [0],CAYMAN ISLANDS,$FF,$2A,$2A
113445,Contry_Code,1 [0],CENTRAL AFRICAN REPUBLIC,$FF,$2B,$2B
113445,Contry_Code,1 [0],CHAD,$FF,$2C,$2C
113445,Contry_Code,1 [0],CHILE,$FF,$2D,$2D
113445,Contry_Code,1 [0],AZORES (Portugal),$FF,$2E,$2E
113445,Contry_Code,1 [0],COLOMBIA,$FF,$2F,$2F
113445,Contry_Code,1 [0],COMOROS,$FF,$30,$30
113445,Contry_Code,1 [0],CONGO,$FF,$31,$31
113445,Contry_Code,1 [0],COSTA RICA,$FF,$32,$32
113445,Contry_Code,1 [0],CROATIA,$FF,$33,$33
113445,Contry_Code,1 [0],CUBA,$FF,$34,$34
113445,Contry_Code,1 [0],CUETA,$FF,$35,$35
113445,Contry_Code,1 [0],CYPRUS,$FF,$36,$36
113445,Contry_Code,1 [0],CZECH. REPUBLIC,$FF,$37,$37
113445,Contry_Code,1 [0],DENMARK,$FF,$38,$38
113445,Contry_Code,1 [0],DJIBOUTI,$FF,$39,$39
113445,Contry_Code,1 [0],DOMINICA,$FF,$3A,$3A
113445,Contry_Code,1 [0],DOMINICAN REPUBLIC,$FF,$3B,$3B
113445,Contry_Code,1 [0],ECUADOR,$FF,$3C,$3C
113445,Contry_Code,1 [0],BAHAMAS (Barbados),$FF,$3D,$3D
113445,Contry_Code,1 [0],EL SALVADOR,$FF,$3E,$3E
113445,Contry_Code,1 [0],EQUATORIAL GUINEA,$FF,$3F,$3F
113445,Contry_Code,1 [0],ERITREA,$FF,$40,$40
113445,Contry_Code,1 [0],ESTONIA,$FF,$41,$41
113445,Contry_Code,1 [0],ETHOPIA,$FF,$42,$42
113445,Contry_Code,1 [0],FAEROE ISLANDS,$FF,$43,$43
113445,Contry_Code,1 [0],FAUKLAND ISLANDS,$FF,$44,$44
113445,Contry_Code,1 [0],FIJI,$FF,$45,$45
113445,Contry_Code,1 [0],FINLAND,$FF,$46,$46
113445,Contry_Code,1 [0],FRANCE,$FF,$47,$47
113445,Contry_Code,1 [0],FRENCH GUIANA,$FF,$48,$48
113445,Contry_Code,1 [0],FRENCH POLYNESIA / TAHITI,$FF,$49,$49
113445,Contry_Code,1 [0],GABON,$FF,$4A,$4A
113445,Contry_Code,1 [0],GAMBIA,$FF,$4B,$4B
113445,Contry_Code,1 [0],GEORGIA,$FF,$4C,$4C
113445,Contry_Code,1 [0],ANGUILLA (Barbados),$FF,$4D,$4D
113445,Contry_Code,1 [0],GHANA,$FF,$4E,$4E
113445,Contry_Code,1 [0],GIBRALTAR,$FF,$4F,$4F
113445,Contry_Code,1 [0],GREECE,$FF,$50,$50
113445,Contry_Code,1 [0],GREENLAND,$FF,$51,$51
113445,Contry_Code,1 [0],GRENADA,$FF,$52,$52
113445,Contry_Code,1 [0],GUADELOUPE,$FF,$53,$53
113445,Contry_Code,1 [0],GUAM,$FF,$54,$54
113445,Contry_Code,1 [0],GUATEMALA,$FF,$55,$55
113445,Contry_Code,1 [0],GUINEA,$FF,$56,$56
113445,Contry_Code,1 [0],GUINEA - BISSAU,$FF,$57,$57
113445,Contry_Code,1 [0],GUYANA,$FF,$58,$58
113445,Contry_Code,1 [0],HAITI,$FF,$59,$59
113445,Contry_Code,1 [0],HONDURAS,$FF,$5A,$5A
113445,Contry_Code,1 [0],HONG KONG,$FF,$5B,$5B
113445,Contry_Code,1 [0],HUNGARY,$FF,$5C,$5C
113445,Contry_Code,1 [0],ICELAND,$FF,$5D,$5D
113445,Contry_Code,1 [0],INDIA,$FF,$5E,$5E
113445,Contry_Code,1 [0],ARMENIA,$FF,$5F,$5F
113445,Contry_Code,1 [0],IRAN,$FF,$60,$60
113445,Contry_Code,1 [0],IRAQ,$FF,$61,$61
113445,Contry_Code,1 [0],IRELAND,$FF,$62,$62
113445,Contry_Code,1 [0],ISRAEL,$FF,$63,$63
113445,Contry_Code,1 [0],ITALY,$FF,$64,$64
113445,Contry_Code,1 [0],IVORY COAST,$FF,$65,$65
113445,Contry_Code,1 [0],JAMACIA,$FF,$66,$66
113445,Contry_Code,1 [0],ANGOLA,$FF,$67,$67
113445,Contry_Code,1 [0],JORDAN,$FF,$68,$68
113445,Contry_Code,1 [0],KAZAKSTAN,$FF,$69,$69
113445,Contry_Code,1 [0],KENYA (South Africa),$FF,$6A,$6A
113445,Contry_Code,1 [0],KIRIBATI/GILBERT,$FF,$6B,$6B
113445,Contry_Code,1 [0],KUWAIT,$FF,$6C,$6C
113445,Contry_Code,1 [0],KYRGHYSTAN,$FF,$6D,$6D
113445,Contry_Code,1 [0],LAOS,$FF,$6E,$6E
113445,Contry_Code,1 [0],LATVIA,$FF,$6F,$6F
113445,Contry_Code,1 [0],LEBANON,$FF,$70,$70
113445,Contry_Code,1 [0],LESOTHO (South Africa),$FF,$71,$71
113445,Contry_Code,1 [0],LIBERIA,$FF,$72,$72
113445,Contry_Code,1 [0],LIBYA,$FF,$73,$73
113445,Contry_Code,1 [0],LITHUANIA,$FF,$74,$74
113445,Contry_Code,1 [0],MACAO,$FF,$75,$75
113445,Contry_Code,1 [0],MALAGASY/MADASGAR,$FF,$76,$76
113445,Contry_Code,1 [0],MALAWI (South Africa),$FF,$77,$77
113445,Contry_Code,1 [0],ANTIGUA (Barbados),$FF,$78,$78
113445,Contry_Code,1 [0],MALDIVES,$FF,$79,$79
113445,Contry_Code,1 [0],MALI,$FF,$7A,$7A
113445,Contry_Code,1 [0],MALTA & GOZO,$FF,$7B,$7B
113445,Contry_Code,1 [0],MARSHALL ISLANDS,$FF,$7C,$7C
113445,Contry_Code,1 [0],MARTINIQUE,$FF,$7D,$7D
113445,Contry_Code,1 [0],MAURITANIA,$FF,$7E,$7E
113445,Contry_Code,1 [0],MAURITIUS (South Africa),$FF,$7F,$7F
113445,Contry_Code,1 [0],MAYOTTE,$FF,$80,$80
113445,Contry_Code,1 [0],AUSTRIA,$FF,$81,$81
113445,Contry_Code,1 [0],MICRONESIA,$FF,$82,$82
113445,Contry_Code,1 [0],MOLDOVA,$FF,$84,$84
113445,Contry_Code,1 [0],MONACO,$FF,$85,$85
113445,Contry_Code,1 [0],MONGOLIA,$FF,$86,$86
113445,Contry_Code,1 [0],MOROCCO,$FF,$87,$87
113445,Contry_Code,1 [0],MOZAMBIQUE (South Africa),$FF,$88,$88
113445,Contry_Code,1 [0],NAMBIA (South Africa),$FF,$89,$89
113445,Contry_Code,1 [0],NAURU,$FF,$8A,$8A
113445,Contry_Code,1 [0],NEPAL,$FF,$8B,$8B
113445,Contry_Code,1 [0],NETHERLANDS,$FF,$8C,$8C
113445,Contry_Code,1 [0],NETHERLANDS ANTILLES/CURACOA,$FF,$8D,$8D
113445,Contry_Code,1 [0],NEW CALEDONIA,$FF,$8E,$8E
113445,Contry_Code,1 [0],NEW ZEALAND,$FF,$8F,$8F
113445,Contry_Code,1 [0],NICARAGUA,$FF,$90,$90
113445,Contry_Code,1 [0],NIGER,$FF,$91,$91
113445,Contry_Code,1 [0],NIGERIA,$FF,$92,$92
113445,Contry_Code,1 [0],NORTH KOREA,$FF,$93,$93
113445,Contry_Code,1 [0],NORWAY,$FF,$94,$94
113445,Contry_Code,1 [0],OMAN,$FF,$95,$95
113445,Contry_Code,1 [0],PAKISTAN,$FF,$96,$96
113445,Contry_Code,1 [0],PANAMA,$FF,$97,$97
113445,Contry_Code,1 [0],PAPUA NEW GUINEA,$FF,$98,$98
113445,Contry_Code,1 [0],PARAGUAY,$FF,$99,$99
113445,Contry_Code,1 [0],PERU,$FF,$9A,$9A
113445,Contry_Code,1 [0],PHILIPPINES,$FF,$9B,$9B
113445,Contry_Code,1 [0],PITCAIRN ISLANDS,$FF,$9C,$9C
113445,Contry_Code,1 [0],POLAND,$FF,$9D,$9D
113445,Contry_Code,1 [0],PORTUGAL,$FF,$9E,$9E
113445,Contry_Code,1 [0],PUERTO RICO,$FF,$9F,$9F
113445,Contry_Code,1 [0],QATAR,$FF,$A0,$A0
113445,Contry_Code,1 [0],ROMANIA,$FF,$A1,$A1
113445,Contry_Code,1 [0],RUSSIA,$FF,$A2,$A2
113445,Contry_Code,1 [0],RWANDA,$FF,$A3,$A3
113445,Contry_Code,1 [0],SAO TOME,$FF,$A4,$A4
113445,Contry_Code,1 [0],SAUDI ARABIA,$FF,$A5,$A5
113445,Contry_Code,1 [0],SENEGAL,$FF,$A6,$A6
113445,Contry_Code,1 [0],SERBIA,$FF,$A7,$A7
113445,Contry_Code,1 [0],SEYCHELLES,$FF,$A8,$A8
113445,Contry_Code,1 [0],SIERRA LEONE,$FF,$A9,$A9
113445,Contry_Code,1 [0],SINGAPORE,$FF,$AA,$AA
113445,Contry_Code,1 [0],SLOVAKIA,$FF,$AB,$AB
113445,Contry_Code,1 [0],SLOVENIA,$FF,$AC,$AC
113445,Contry_Code,1 [0],SOLOMAN ISLANDS,$FF,$AD,$AD
113445,Contry_Code,1 [0],SOMALIA,$FF,$AE,$AE
113445,Contry_Code,1 [0],SOUTH AFRICA,$FF,$AF,$AF
113445,Contry_Code,1 [0],SOUTH KOREA,$FF,$B0,$B0
113445,Contry_Code,1 [0],SPAIN,$FF,$B1,$B1
113445,Contry_Code,1 [0],SRI LANKA,$FF,$B2,$B2
113445,Contry_Code,1 [0],ST. KITTS AND NEVIS,$FF,$B3,$B3
113445,Contry_Code,1 [0],ST. LUCIA,$FF,$B4,$B4
113445,Contry_Code,1 [0],ST. PIERRE & MIQUELON,$FF,$B5,$B5
113445,Contry_Code,1 [0],ST. THOMAS & U.S. VIRGIN ISLANDS,$FF,$B6,$B6
113445,Contry_Code,1 [0],ST. VINCENT,$FF,$B7,$B7
113445,Contry_Code,1 [0],SUDAN,$FF,$B8,$B8
113445,Contry_Code,1 [0],SURINAME,$FF,$B9,$B9
113445,Contry_Code,1 [0],SWAZILAND,$FF,$BA,$BA
113445,Contry_Code,1 [0],SWEDEN,$FF,$BB,$BB
113445,Contry_Code,1 [0],ANTARCTICA,$FF,$BC,$BC
113445,Contry_Code,1 [0],SYRIA,$FF,$BD,$BD
113445,Contry_Code,1 [0],TAIWAN,$FF,$BE,$BE
113445,Contry_Code,1 [0],TAJIKISTAN,$FF,$BF,$BF
113445,Contry_Code,1 [0],TANZANIA (South Africa),$FF,$C0,$C0
113445,Contry_Code,1 [0],THAILAND,$FF,$C1,$C1
113445,Contry_Code,1 [0],TOGO,$FF,$C2,$C2
113445,Contry_Code,1 [0],TONGA,$FF,$C3,$C3
113445,Contry_Code,1 [0],TRINIDAD & TOBAGO,$FF,$C4,$C4
113445,Contry_Code,1 [0],TUNISIA,$FF,$C5,$C5
113445,Contry_Code,1 [0],TURKEY,$FF,$C6,$C6
113445,Contry_Code,1 [0],TURKMENISTAN,$FF,$C7,$C7
113445,Contry_Code,1 [0],TURKS & CAICAO ISLAND,$FF,$C8,$C8
113445,Contry_Code,1 [0],TUVALU,$FF,$C9,$C9
113445,Contry_Code,1 [0],UGANDA (South Africa),$FF,$CA,$CA
113445,Contry_Code,1 [0],UKRAINE,$FF,$CB,$CB
113445,Contry_Code,1 [0],UNITED ARAB EMIRATES,$FF,$CC,$CC
113445,Contry_Code,1 [0],ANDORRA (Spain),$FF,$CD,$CD
113445,Contry_Code,1 [0],ALBANIA,$FF,$CE,$CE
113445,Contry_Code,1 [0],URUGUAY,$FF,$CF,$CF
113445,Contry_Code,1 [0],UZBEKISTAN,$FF,$D0,$D0
113445,Contry_Code,1 [0],VANUATU,$FF,$D1,$D1
113445,Contry_Code,1 [0],VATICAN CITY,$FF,$D2,$D2
113445,Contry_Code,1 [0],ARGENTINA,$FF,$D3,$D3
113445,Contry_Code,1 [0],VIETNAM,$FF,$D4,$D4
113445,Contry_Code,1 [0],WALLIS & FUTUNA,$FF,$D5,$D5
113445,Contry_Code,1 [0],WESTERN SAMOA,$FF,$D6,$D6
113445,Contry_Code,1 [0],YEMEN,$FF,$D7,$D7
113445,Contry_Code,1 [0],YUGOSLAVIA,$FF,$D8,$D8
113445,Contry_Code,1 [0],ZAIRE,$FF,$D9,$D9
113445,Contry_Code,1 [0],ZAMBIA (South Africa),$FF,$DA,$DA
113445,Contry_Code,1 [0],ZIMBABWE (South Africa),$FF,$DB,$DB
113445,Contry_Code,1 [0],LUXEMBOURG,$FF,$DC,$DC
113445,Contry_Code,1 [0],REUNION,$FF,$DD,$DD
113445,Contry_Code,1 [0],LIECHTENSTEIN,$FF,$DE,$DE
113445,Contry_Code,1 [0],MACEDONIA,$FF,$DF,$DF
113445,Contry_Code,1 [0],MONTENEGRO,$FF,$E0,$E0
113445,Contry_Code,1 [0],MADAGASCAR,$FF,$E1,$E1
113445,Contry_Code,1 [0],SOUTH SUDAN,$FF,$E2,$E2
113445,Contry_Code,1 [0],Reserved,$FF,$E3,$FF
119030,Number_Of_Doors,0 [2],No doors (Special Version),$3,$0,$0
119030,Number_Of_Doors,0 [2],2 Doors,$3,$1,$1
119030,Number_Of_Doors,0 [2],3 Doors,$3,$2,$2
119030,Number_Of_Doors,0 [2],4 Doors,$3,$3,$3
119070,Fuel_Type,0 [3],Invalid,$7,$0,$0
119070,Fuel_Type,0 [3],Gasoline,$7,$1,$1
119070,Fuel_Type,0 [3],Diesel,$7,$2,$2
119070,Fuel_Type,0 [3],CNG,$7,$3,$3
119070,Fuel_Type,0 [3],GPL,$7,$4,$4
119070,Fuel_Type,0 [3],Electric,$7,$5,$5
119070,Fuel_Type,0 [3],Hybrid,$7,$6,$6
119070,Fuel_Type,0 [3],Flex,$7,$7,$7
119450,Reserved (1Byte),1 [0],Reserved,$FF,$00,$00
124726,Ignition ON,1 [0],Ignition OFF,$FF,$00,$00
124726,Ignition ON,1 [0],Ignition ON,$FF,$FF,$FF
125746,Increasing_Speed_Constant,0 [3],0 = Increasing_0,$7,$0,$0
125746,Increasing_Speed_Constant,0 [3],1 = Increasing_1,$7,$1,$1
125746,Increasing_Speed_Constant,0 [3],2 = Increasing_2,$7,$2,$2
125746,Increasing_Speed_Constant,0 [3],3 = Increasing_3,$7,$3,$3
125746,Increasing_Speed_Constant,0 [3],4 = Increasing_4,$7,$4,$4
125746,Increasing_Speed_Constant,0 [3],5 = Increasing_5,$7,$5,$5
125746,Increasing_Speed_Constant,0 [3],6 = Increasing_6,$7,$6,$6
125746,Increasing_Speed_Constant,0 [3],7 = Increasing_7,$7,$7,$7
135045,Not Used,0 [1],Not Used,$1,$0,$0
135045,Not Used,0 [1],Invalid,$1,$1,$1
137893,PARALELL ASSIST PAD,0 [3],Not selected / Not_Selected,$7,$0,$0
137893,PARALELL ASSIST PAD,0 [3],Sw1 Activated (selected) / Sw1_Activated,$7,$1,$1
137893,PARALELL ASSIST PAD,0 [3],Sw2 Activated (if used)   Not used for 1 switch buttons / Sw2_Activated,$7,$2,$2
137893,PARALELL ASSIST PAD,0 [3],Sw1 AND Sw2 Activated (if used) -Not used for 1 switch buttons / Sw1_and_Sw2_Activated,$7,$3,$3
137893,PARALELL ASSIST PAD,0 [3],Invalid State / Invalid_State,$7,$4,$4
137893,PARALELL ASSIST PAD,0 [3],Faulted - Short to Ground / Short_to_Ground,$7,$5,$5
137893,PARALELL ASSIST PAD,0 [3],Faulted - Short to Power  / Short_to_Power,$7,$6,$6
137893,PARALELL ASSIST PAD,0 [3],Not used / Not_Used,$7,$7,$7
138017,IBS3_Current Flow Direction,0 [2],Ibatt quiescent current >= 0 (Charge) / CHARGE,$3,$0,$0
138017,IBS3_Current Flow Direction,0 [2],Ibatt quiescent current < 0 (Disharge) / DISCHARGE,$3,$1,$1
138017,IBS3_Current Flow Direction,0 [2],Quiescent state not reached / UNKNOWN,$3,$2,$2
138017,IBS3_Current Flow Direction,0 [2],SNA,$3,$3,$3
138025,IBS3_Current Status,0 [4],0mA <= Q < 5mA / QUIES_5mA,$F,$0,$0
138025,IBS3_Current Status,0 [4],5mA <= Q < 10mA / QUIES_5mA_10mA,$F,$1,$1
138025,IBS3_Current Status,0 [4],10mA <= Q < 15mA / QUIES_10mA_15mA,$F,$2,$2
138025,IBS3_Current Status,0 [4],15mA <= Q < 20mA / QUIES_15mA_20mA,$F,$3,$3
138025,IBS3_Current Status,0 [4],20mA <= Q < 35mA / QUIES_20mA_35mA,$F,$4,$4
138025,IBS3_Current Status,0 [4],35mA <= Q < 50mA / QUIES_35mA_50mA,$F,$5,$5
138025,IBS3_Current Status,0 [4],50mA <= Q < 100mA / QUIES_50mA_100mA,$F,$6,$6
138025,IBS3_Current Status,0 [4],100mA <= Q < 150mA / QUIES_100mA_150mA,$F,$7,$7
138025,IBS3_Current Status,0 [4],150mA <= Q < 250mA / QUIES_150mA_250mA,$F,$8,$8
138025,IBS3_Current Status,0 [4],250mA <= Q < 500mA / QUIES_250mA_500mA,$F,$9,$9
138025,IBS3_Current Status,0 [4],500mA <= Q < 1000mA / QUIES_500mA_1000mA,$F,$A,$A
138025,IBS3_Current Status,0 [4],1000mA <= Q < 1500mA / QUIES_1000mA_1500mA,$F,$B,$B
138025,IBS3_Current Status,0 [4],1500mA <= Q < 2000mA / QUIES_1500mA_2000mA,$F,$C,$C
138025,IBS3_Current Status,0 [4],2000mA <= Q < 3000mA / QUIES_2000mA_3000mA,$F,$D,$D
138025,IBS3_Current Status,0 [4],3000mA <= Q / QUIES_More,$F,$E,$E
138025,IBS3_Current Status,0 [4],SNA,$F,$F,$F
138125,_Not_Authenticated_Authenticated,1 [0],Not Authenticated,$FF,$00,$00
138125,_Not_Authenticated_Authenticated,1 [0],Authenticated,$FF,$01,$01
138789,Market_Area,0 [3],NAFTA,$7,$0,$0
138789,Market_Area,0 [3],EMEA,$7,$1,$1
138789,Market_Area,0 [3],LATAM,$7,$2,$2
138789,Market_Area,0 [3],APAC,$7,$3,$3
138845,Power_Adjustable_Pedals,0 [2],Absent,$3,$0,$0
138845,Power_Adjustable_Pedals,0 [2],Non-Memory Present,$3,$1,$1
138845,Power_Adjustable_Pedals,0 [2],Memory Present,$3,$2,$2
138849,Heated_Seat_Levels,0 [2],1 Level,$3,$0,$0
138849,Heated_Seat_Levels,0 [2],2 Levels,$3,$1,$1
138849,Heated_Seat_Levels,0 [2],3 Levels,$3,$2,$2
139738,Not Selected / Selected,0 [1],Not Selected,$1,$0,$0
139738,Not Selected / Selected,0 [1],Selected,$1,$1,$1
140066,Policy Type2 (1Byte),1 [0],Reserved,$FF,$00,$00
140066,Policy Type2 (1Byte),1 [0],Pre-Series Policy,$FF,$01,$01
140066,Policy Type2 (1Byte),1 [0],Default Policy,$FF,$02,$02
140066,Policy Type2 (1Byte),1 [0],Assembly Policy,$FF,$03,$03
140066,Policy Type2 (1Byte),1 [0],Customer Intent Policy,$FF,$04,$04
140066,Policy Type2 (1Byte),1 [0],Upfitters Policy,$FF,$05,$05
140066,Policy Type2 (1Byte),1 [0],Forensic Policy,$FF,$06,$06
140066,Policy Type2 (1Byte),1 [0],Reserved,$FF,$07,$FF
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],58 (29%),$F,$0,$0
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],60 (30%),$F,$1,$1
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],62 (31%),$F,$2,$2
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],64 (32%),$F,$3,$3
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],70 (35%),$F,$4,$4
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],75 (37.5%),$F,$5,$5
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],80 (40%),$F,$6,$6
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],85 (42.5%),$F,$7,$7
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],90 (45%),$F,$8,$8
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],95 (47.50%),$F,$9,$9
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],100 (50%),$F,$A,$A
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],120 (60%),$F,$B,$B
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],140 (70%),$F,$C,$C
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],160 (80%),$F,$D,$D
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],180 (90%),$F,$E,$E
141896,_Illuminated_Approach_Interior_Lighting_Target_Percentage_TC23405,0 [4],200 (100%),$F,$F,$F
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],10 km/hr,$F,$0,$0
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],15 km/hr,$F,$1,$1
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],20 km/hr,$F,$2,$2
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],25 km/hr,$F,$3,$3
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],30 km/hr,$F,$4,$4
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],35 km/hr,$F,$5,$5
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],40 km/hr,$F,$6,$6
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],45 km/hr,$F,$7,$7
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],50 km/hr,$F,$8,$8
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],55 km/hr,$F,$9,$9
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],60 km/hr,$F,$A,$A
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],65 km/hr,$F,$B,$B
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],70 km/hr,$F,$C,$C
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],75 km/hr,$F,$D,$D
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],80 km/hr,$F,$E,$E
142310,_Auto_High_Beam_Threshold_TC142274,0 [4],85 km/hr,$F,$F,$F
143336,Trigger,1 [0],Successful,$FF,$00,$00
143336,Trigger,1 [0],Unsuccessful,$FF,$01,$01
143945,Front_PPD_type,0 [2],Weight Sensor,$3,$0,$0
143945,Front_PPD_type,0 [2],OCS,$3,$1,$1
143945,Front_PPD_type,0 [2],PPD,$3,$2,$2
143945,Front_PPD_type,0 [2],SBR,$3,$3,$3
143948,Front_Crash_Sensor,0 [2],Absent,$3,$0,$0
143948,Front_Crash_Sensor,0 [2],One Sensor,$3,$1,$1
143948,Front_Crash_Sensor,0 [2],Two Sensors,$3,$2,$2
157909,PAM_Configuration,0 [2],Rear,$3,$0,$0
157909,PAM_Configuration,0 [2],Front And Rear,$3,$1,$1
159134,Hybrid_Type,0 [4],Not Applicable,$F,$0,$0
159134,Hybrid_Type,0 [4],Battery Electric Vehicle,$F,$1,$1
159134,Hybrid_Type,0 [4],Hybrid Electric Vehicle,$F,$2,$2
159134,Hybrid_Type,0 [4],Plugin Hybrid Electric Vehicle,$F,$3,$3
159134,Hybrid_Type,0 [4],48V Belt Start Generator ,$F,$4,$4
159134,Hybrid_Type,0 [4],12V Belt Start Generator,$F,$5,$5
159764,Gear_Box_Type,0 [3],Not valid,$7,$0,$0
159764,Gear_Box_Type,0 [3],MTX,$7,$1,$1
159764,Gear_Box_Type,0 [3],MTA (Robotized Gearbox),$7,$2,$2
159764,Gear_Box_Type,0 [3],DDCT,$7,$3,$3
159764,Gear_Box_Type,0 [3],ATX,$7,$4,$4
159764,Gear_Box_Type,0 [3],CVT,$7,$5,$5
159800,Reserved (6bit),0 [6],Reserved,$3F,$0,$0
161446,Mirroring Table Coding,1 [0],FDCAN4-to-FDCAN1,$FF,$01,$01
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$02,$02
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$03,$03
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$04,$04
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$05,$05
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$06,$06
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$07,$07
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$08,$08
161446,Mirroring Table Coding,1 [0],RESERVED,$FF,$09,$09
161446,Mirroring Table Coding,1 [0],Mirroring disabled,$FF,$FF,$FF
161449,Routing Mirroring Status,2 [0],FDCAN4-to-FDCAN1,$FFFF,$030C,$030C
161449,Routing Mirroring Status,2 [0],RESERVED,$FFFF,$0C04,$0C04
161449,Routing Mirroring Status,2 [0],RESERVED,$FFFF,$43B0,$43B0
